signal,entry,exit,CAGR,Sharpe,MaxDD,Finalx,TimeInMkt,Trades
QQQ,-0.015,0.0375,22.346774085639765,0.6422556938412769,-99.09318203441912,237.18007808023356,93.35577345236354,109
QQQ,-0.015,0.04,19.761739095431174,0.6145204341107255,-99.44805160449647,132.9233664465996,93.92653300160984,98
QQQ,-0.015,0.0425,20.241972413072396,0.6212239581677007,-99.52803187835754,148.15874117014758,95.66808136982291,84
QQQ,-0.015,0.045,22.53871032264243,0.6472253335074684,-99.53845917917127,247.47861502661152,96.69252158641885,71
QQQ,-0.015,0.0475,23.103406629592406,0.6532967231147924,-99.4447913840839,280.3368230384571,96.80960046831552,70
QQQ,-0.015,0.05,21.968241971318882,0.6418869843829842,-99.52908244613911,218.06594676769956,97.04375823210889,64
QQQ,-0.015,0.0525,23.135379709603065,0.6547906067191855,-99.30865909394566,282.3177980189835,97.46816917898434,56
QQQ,-0.015,0.055,20.8198272341521,0.6314696643082394,-99.49162779007675,168.72680905445745,97.74623152348894,50
QQQ,-0.015,0.0575,19.076136569237523,0.6136621344550347,-99.63416152423714,113.76108378993445,97.99502414751939,44
QQQ,-0.015,0.06,18.745819463805734,0.6103277343888406,-99.64077905099722,105.50715446444791,98.19991219083857,40
QQQ,-0.015,0.0625,17.29907913223201,0.5960495905442067,-99.74004815869576,75.67085667011094,98.59505341723987,32
QQQ,-0.015,0.065,14.924905188518078,0.5712661770724075,-99.85068658395852,43.46448960511777,98.87311576174447,26
QQQ,-0.015,0.0675,14.466438025475048,0.5663036499003826,-99.86602386448826,38.99987357911952,98.88775062198157,25
QQQ,-0.015,0.07,13.53478068445806,0.5565071082547607,-99.89265311811813,31.248213023268715,98.9462900629299,24
QQQ,-0.015,0.0725,13.665873882710455,0.5582887845008113,-99.90089398100491,32.24144121569673,99.12190838577492,22
QQQ,-0.015,0.075,13.88134494034141,0.5613345606795153,-99.8995955070603,33.94035583645392,99.39997073027953,20
QQQ,-0.015,0.0775,13.564623695540146,0.5581840803625997,-99.89905365148185,31.471694276064312,99.5170496121762,17
QQQ,-0.015,0.08,13.076156080590295,0.5530056441079478,-99.91018882376275,28.000120089574846,99.57558905312455,16
QQQ,-0.0175,0.005,13.734171501695824,0.5019041482006749,-90.6965489157499,32.77087536447103,17.561832284501683,511
QQQ,-0.0175,0.0075,16.247545791883965,0.5442015244257729,-86.09432018235972,59.27707055813463,19.303380652714765,491
QQQ,-0.0175,0.01,14.499749563226283,0.5157959603520834,-93.20876705256438,39.30879055449452,21.805941753256256,468
QQQ,-0.0175,0.0125,14.515779951835771,0.5174756396242891,-95.09971991741219,39.458288152827336,25.098785306600323,442
QQQ,-0.0175,0.015,12.914248729100187,0.49516064997081183,-97.40725760674039,26.933111188212294,32.284501683008926,404
QQQ,-0.0175,0.0175,11.427584055312145,0.47703041466878154,-95.55669244727586,18.802308727985945,40.231230791745936,362
QQQ,-0.0175,0.02,10.490141107509366,0.470189307189371,-96.57585217748343,14.95274427273701,51.99765842236207,316
QQQ,-0.0175,0.0225,11.072740141824,0.48513498864846777,-98.50852312788861,17.244499790029675,60.93955802722084,263
QQQ,-0.0175,0.025,19.157047086636013,0.5943804056899902,-98.07828914016078,115.87575524957957,68.02283038196985,232
QQQ,-0.0175,0.0275,26.998688149248483,0.6888354531947118,-96.943289664226,652.4158323348172,76.59885848090151,201
QQQ,-0.0175,0.03,26.826782682959237,0.6872898777573975,-97.80738342652046,628.8887008543152,82.23327967217912,170
